Pearl Necklace	[start]	"Pearl Necklace

Slot: NECK
WT: 0.2  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pearl of Odus	[start]	"Pearl of Odus

NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pearl Ring	[start]	"Pearl Ring

Slot: FINGER
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pearl Shard	[start]	"Pearl Shard

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pearlescent Globe	[start]	"Pearlescent Globe

LORE ITEM
WT: 1.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Pearlescent Mask	[start]	"Pearlescent Mask

MAGIC ITEM  NO DROP
Slot: FACE
AC: 5
AGI: +5
SV MAGIC: +10Effect: Serpent Sight(Worn)
WT: 0.1  Size: SMALL
Class: MNK
Race: HUM IKS

"	[end]
Pearlescent Pauldrons	[start]	"Pearlescent Pauldrons

MAGIC ITEM  LORE ITEM  NO DROP
Slot: SHOULDERS
AC: 10
STR: +10  DEX: +15  INT: +15  MANA: +50
WT: 4.5  Size: MEDIUM
Class: SHD
Race: ALL

"	[end]
Pearly Sarnak Bangle	[start]	"Pearly Sarnak Bangle

MAGIC ITEM NO DROP
Slot: EAR
AC: 2
STA: +10  HP: +35
SV DISEASE: +5  SV POISON: +5
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pearly Sarnak Bauble	[start]	"Pearly Sarnak Bauble

MAGIC ITEM  LORE ITEM
Slot: EAR
AC: 2
STA: +10  HP: +35
SV DISEASE: +5  SV POISON: +5
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pebble Filled Box	[start]	"Pebble Filled Box

LORE ITEM  QUEST ITEM
WT: 8.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Peculiar Tiger Pelt	[start]	"Peculiar Tiger Pelt

LORE ITEM  NO DROP  QUEST ITEM
WT: 3.5  Size: LARGE
Class: ALL
Race: ALL

"	[end]
Peerless Dragonhide Belt	[start]	"Peerless Dragonhide Belt

MAGIC ITEM  LORE ITEM
Slot: WAIST
AC: 12
AGI: +6
SV POISON: +10
WT: 2.2  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonhide Breastplate	[start]	"Peerless Dragonhide Breastplate

MAGIC ITEM LORE ITEM
Slot: CHEST
AC: 34
STR: +6 DEX: +6 STA: +6 CHA: +6 WIS: +6 INT: +6 AGI: +6 HP: +80 MANA: +80
SV FIRE: +6 SV DISEASE: +6 SV COLD: +6 SV MAGIC: +6 SV POISON: +6
WT: 5.5 Size: MEDIUM
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonhide Gauntlets	[start]	"Peerless Dragonhide Gauntlets

MAGIC ITEM  LORE ITEM
Slot: HANDS
AC: 14
STR: +7
SV FIRE: +11
WT: 1.5  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonhorn Boots	[start]	"Peerless Dragonhorn Boots

MAGIC ITEM  LORE ITEM
Slot: FEET
AC: 18
AGI: +10
SV MAGIC: +6
WT: 2.5  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonhorn Bracers	[start]	"Peerless Dragonhorn Bracers

MAGIC ITEM
Slot: WRIST
AC: 14
CHA: +7  WIS: +11
WT: 1.8  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonleg Breeches	[start]	"Peerless Dragonleg Breeches

MAGIC ITEM  LORE ITEM
Slot: LEGS
AC: 24
DEX: +11  STA: +7
WT: 4.2  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonskin Mask	[start]	"Peerless Dragonskin Mask

MAGIC ITEM  LORE ITEM
Slot: FACE
AC: 13
CHA: +11
SV FIRE: +7
WT: 1.7  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonskull Helm	[start]	"Peerless Dragonskull Helm

MAGIC ITEM  LORE ITEM
Slot: HEAD
AC: 18
STA: +7  INT: +11
WT: 3.2  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonspine Vambraces	[start]	"Peerless Dragonspine Vambraces

MAGIC ITEM  LORE ITEM
Slot: ARMS
AC: 18
STR: +11
SV DISEASE: +7
WT: 1.4  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonwing Cloak	[start]	"Peerless Dragonwing Cloak

MAGIC ITEM  LORE ITEM
Slot: BACK
AC: 14
STR: +6  WIS: +10
WT: 5.2  Size: MEDIUM
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peerless Dragonwing Mantle	[start]	"Peerless Dragonwing Mantle

MAGIC ITEM  LORE ITEM
Slot: SHOULDERS
AC: 14
HP: +55  MANA: +55
WT: 2.0  Size: SMALL
Class: WAR CLR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Peffin`s head	[start]	"Peffin`s head

LORE ITEM  NO DROP
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pegasus Feather Cloak	[start]	"Pegasus Feather Cloak

MAGIC ITEM  NO DROP
Slot: SHOULDERS
AC: 6
DEX: +7Effect: Levitate(Any Slot, Casting Time: 6.0)
WT: 5.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Pegasus Statuette	[start]	"Pegasus Statuette

LORE ITEM
WT: 2.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Pegasus-Hide Belt	[start]	"Pegasus-Hide Belt

MAGIC ITEM  LORE ITEM  NO DROP
Slot: WAIST
AC: 8
STR: +6  INT: +6  AGI: +6
Haste: +41%
WT: 1.0  Size: SMALL
Class: SHD
Race: ALL

"	[end]
Pen Key No. 7	[start]	"Pen Key No. 7

MAGIC ITEM  LORE ITEM  NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Penance Bag	[start]	"Penance Bag

LORE ITEM  NO DROP
WT: 3.0  Weight Reduction: 0%
Capacity: 8  Size Capacity: MEDIUM

"	[end]
Pendant of Salvation	[start]	"Pendant of Salvation

MAGIC ITEM LORE ITEM
Slot: NECK
Charges: 5
AC: 5
AGI: +3 HP: +15Effect: Divine Aura
WT: 0.0 Size: TINY
Class: ALL
Race: ALL

"	[end]
Pendant of the Pressing Mind	[start]	"Pendant of the Pressing Mind

MAGIC ITEM  LORE ITEM  NO DROP
Slot: NECK
AC: 1
WIS: +4  INT: +8  HP: +20
WT: 1.0  Size: TINY
Class: NEC WIZ MAG ENC
Race: ALL

"	[end]
Pendant of the Warlord	[start]	"Pendant of the Warlord

MAGIC ITEM  LORE ITEM  NO DROP
Slot: NECK
AC: 4
STR: +4
SV FIRE: +10  SV DISEASE: +10  SV COLD: +10  SV MAGIC: +10  SV POISON: +10
WT: 0.1  Size: TINY
Class: WAR
Race: ALL

"	[end]
Penicillin Spores	[start]	"Penicillin Spores

MAGIC ITEM  LORE ITEM
EXPENDABLE  Charges: 1Effect: Word of Healing(Any Slot, Casting Time: 6.0)
WT: 0.0  Size: TINY
Class: ALL
Race: ALL

"	[end]
Peridot	[start]	"Peridot

QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Permafrost Crystals	[start]	"Permafrost Crystals

QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Permafrost Extract	[start]	"Permafrost Extract

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Permafrost Snowball	[start]	"Permafrost Snowball

MAGIC ITEM  LORE ITEM  NO DROP
WT: 0.8  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Personal Diary Page	[start]	"Personal Diary Page

LORE ITEM  NO DROP
WT: 0.1  Size: SMALL

"	[end]
Pestilence Scythe	[start]	"Pestilence Scythe

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY
Charges: 1
Skill: 2H Slashing Atk Delay: 48
DMG: 16
SV DISEASE: +10 SV POISON: +10Effect: Vampiric Curse(Any Slot, Casting Time: Instant)
WT: 12.0 Size: LARGE
Class: WAR SHD NEC
Race: ALL

"	[end]
Pestilence Scythe (droppable)	[start]	"Pestilence Scythe (droppable)

LORE ITEM
Slot: PRIMARY
Skill: 2H Slashing  Atk Delay: 50
DMG: 10
WT: 11.9  Size: LARGE
Class: ALL except CLR WIZ MAG ENC
Race: ALL

"	[end]
Petrified Bark Leggings	[start]	"Petrified Bark Leggings

MAGIC ITEM  LORE ITEM
Slot: LEGS
AC: 18
STA: +10  MANA: +20
WT: 7.0  Size: LARGE
Class: RNG
Race: ALL except IKS

"	[end]
Petrified Charred Branch	[start]	"Petrified Charred Branch

MAGIC ITEM  LORE ITEM  NO DROP
WT: 6.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Petrified Erudite Heart Amulet	[start]	"Petrified Erudite Heart Amulet

MAGIC ITEM
Slot: NECK
AC: 2
INT: +5  MANA: +15
WT: 0.2  Size: SMALL
Class: BRD NEC WIZ MAG ENC
Race: ALL

"	[end]
Petrified Heartwood Flamberge	[start]	"Petrified Heartwood Flamberge

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY
Skill: 2H Slashing Atk Delay: 39
DMG: 50 AC: 40
STR: +25 STA: +25 WIS: +25 INT: +25 HP: +100 MANA: +100
SV FIRE: +15 SV COLD: +15 SV MAGIC: +15
Required level of 51.
Effect: Engulfing Roots (Combat, Casting Time: Instant)
WT: 10.0 Size: LARGE
Class: PAL SHD
Race: ALL

"	[end]
Petrified Redwood	[start]	"Petrified Redwood

WT: 0.2  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Petrified Werewolf Skull	[start]	"Petrified Werewolf Skull

MAGIC ITEM  LORE ITEM  NO DROP
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Petrified Wood	[start]	"Petrified Wood

LORE ITEM
WT: 0.2  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Phaeril Nightshire`s Head	[start]	"Phaeril Nightshire`s Head

LORE ITEM  NO DROP
WT: 0.0  Size: TINY
Class: NONE
Race: NONE

"	[end]
Phase Spider Blood	[start]	"Phase Spider Blood

MAGIC ITEM  LORE ITEM
EXPENDABLE  Charges: 1Effect: Improved Invisibility(Any Slot, Casting Time: 0.0)
WT: 0.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Phase Spider Carapace	[start]	"Phase Spider Carapace

MAGIC ITEM LORE ITEM
Slot: CHEST
AC: 28
STR: +6 DEX: +5 STA: +9 CHA: +6 WIS: +6 INT: +7 AGI: +8 HP: +25
SV FIRE: -3 SV DISEASE: -4 SV COLD: +5 SV MAGIC: +9 SV POISON: +8
WT: 5.0 Size: MEDIUM
Class: ALL except DRU NEC WIZ MAG ENC
Race: ALL

"	[end]
Phenocryst`s Focus	[start]	"Phenocryst`s Focus

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY SECONDARY
AC: 5
DEX: +3 CHA: +3 INT: +10 MANA: +40
SV FIRE: +3 SV DISEASE: +3 SV COLD: +3 SV MAGIC: +5 SV POISON: +3
WT: 0.5 Size: SMALL
Class: NEC WIZ MAG ENC
Race: HUM ERU HIE DEF GNM IKS

"	[end]
Phosphoric Globe	[start]	"Phosphoric Globe

LORE ITEM
WT: 5.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Phosphorous Powder	[start]	"Phosphorous Powder

QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pick	[start]	"Pick

Slot: PRIMARY SECONDARY
Skill: 1H Slashing  Atk Delay: 36
DMG: 6
WT: 6.5  Size: MEDIUM
Class: WAR PAL RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Pick Head Mold	[start]	"Pick Head Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pickbringers Chainmail Coif	[start]	"Pickbringers Chainmail Coif

MAGIC ITEM
Slot: HEAD
AC: 8
SV MAGIC: +1
WT: 3.5  Size: MEDIUM
Class: WAR CLR PAL RNG SHD BRD ROG
Race: ELF HIE DEF DWF HFL GNM

"	[end]
Pickbringers Chainmail Faceguard	[start]	"Pickbringers Chainmail Faceguard

MAGIC ITEM
Slot: FACE
AC: 3
WIS: +1
WT: 0.8  Size: MEDIUM
Class: WAR CLR PAL RNG SHD BRD ROG
Race: ELF HIE DEF DWF HFL GNM

"	[end]
Pickled Bixie	[start]	"Pickled Bixie

QUEST ITEM
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Dragon	[start]	"Pickled Dragon

This is a MealSTR: +3 DEX: +3 STA: +3 CHA: +3 WIS: +3 INT: +3 AGI: +3WT: 0.1 Size: SMALLClass: ALLRace: ALL

"	[end]
Pickled Drake	[start]	"Pickled Drake

This is a MealWIS: +2 INT: +2WT: 0.1 Size: SMALLClass: ALLRace: ALL

"	[end]
Pickled Faun	[start]	"Pickled Faun

STA: +3  CHA: +1  INT: +2
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Froglok	[start]	"Pickled Froglok

This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Frost Giant	[start]	"Pickled Frost Giant

STR: +3  STA: +3
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Gator	[start]	"Pickled Gator

This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Lizard	[start]	"Pickled Lizard

This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled storm giant	[start]	"Pickled storm giant

This is a mealSTR: +3   STA: +3WT: 0.1   Size: SMALLClass: ALLRace: ALL

"	[end]
Pickled Storm Giant	[start]	"Pickled Storm Giant

STR: +3  STA: +3
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Troll	[start]	"Pickled Troll

This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Unicorn	[start]	"Pickled Unicorn

CHA: +2  WIS: +2  SV MAGIC: +2
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Wurm	[start]	"Pickled Wurm

STR: +1  DEX: +1  STA: +1  CHA: +1  WIS: +1  INT: +1  AGI: +1
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pickled Wyvern	[start]	"Pickled Wyvern

SV MAGIC: +3
This is a meal!
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pie Tin	[start]	"Pie Tin

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pie Tin Mold	[start]	"Pie Tin Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pie Tin Sketch	[start]	"Pie Tin Sketch

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Piece of a medallion	[start]	"Piece of a medallion

MAGIC ITEM  LORE ITEM  NO DROP
Slot: NECK
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Piece of Parchment	[start]	"Piece of Parchment

MAGIC ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Piece of Rat Fur	[start]	"Piece of Rat Fur

QUEST ITEM
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Piece of Totem	[start]	"Piece of Totem

LORE ITEM  NO DROP
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pieces of the Iceclad Map	[start]	"Pieces of the Iceclad Map

MAGIC ITEM  LORE ITEM  NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pierce`s Pouch of Storing	[start]	"Pierce`s Pouch of Storing

WT: 0.4  Weight Reduction: 20%
Capacity: 8  Size Capacity: LARGE

"	[end]
Pile of Granite Pebbles	[start]	"Pile of Granite Pebbles

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pile of Rubble	[start]	"Pile of Rubble

LORE ITEM NO DROP
WT: 1.0 Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pincer Satchel	[start]	"Pincer Satchel

LORE ITEM  NO DROP
WT: 1.0  Weight Reduction: 0%
Capacity: 2  Size Capacity: MEDIUM

"	[end]
Pine Cichlid	[start]	"Pine Cichlid

This is a meal!
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pine Needles	[start]	"Pine Needles

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Piranha Bag	[start]	"Piranha Bag

LORE ITEM  NO DROP
WT: 1.0  Weight Reduction: 0%
Capacity: 4  Size Capacity: TINY

"	[end]
Piranha Tooth	[start]	"Piranha Tooth

NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pirate Grammar Manual	[start]	"Pirate Grammar Manual

LORE ITEM  NO DROP
WT: 0.0  Size: SMALL

"	[end]
Pirate`s Earring	[start]	"Pirate`s Earring

Slot: EAR
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pit Fighter Anklewraps	[start]	"Pit Fighter Anklewraps

MAGIC ITEM
Slot: FEET
AC: 2
DEX: +1
WT: 0.1  Size: SMALL
Class: MNK
Race: HUM IKS

"	[end]
Pit Fighter Handwraps	[start]	"Pit Fighter Handwraps

MAGIC ITEM
Slot: HANDS
AC: 2
STR: +1
WT: 0.1  Size: SMALL
Class: MNK
Race: HUM IKS

"	[end]
Pitted Iron Ring	[start]	"Pitted Iron Ring

MAGIC ITEM LORE ITEM NO DROP
Slot: FINGER
Charges: 5
AC: 4
STA: +5 INT: +10 HP: +50 MANA: +50
SV FIRE: +5 SV COLD: +5
Effect: Mana Flare (Must Equip, Casting Time: 5.0) at Level 50
WT: 0.2 Size: TINY
Class: NEC WIZ MAG ENC
Race: HUM ERU HIE DEF GNM IKS

"	[end]
Pixie Dust	[start]	"Pixie Dust

QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Pixie Pickles	[start]	"Pixie Pickles

SV MAGIC: +1
This is a meal!
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pixie Powder Cinnesticks	[start]	"Pixie Powder Cinnesticks

AGI: +2
SV MAGIC: +2
This is a snack.
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Pixie Wing	[start]	"Pixie Wing

QUEST ITEM
WT: 0.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Plague Bearer`s Boots	[start]	"Plague Bearer`s Boots

MAGIC ITEM NO DROP
Slot: FEET
AC: 7
STA: +3 HP: +35
SV FIRE: +4 SV DISEASE: +4 SV COLD: +4 SV MAGIC: +3 SV POISON: +4
Effect: Invisibility versus Undead (Must Equip, Casting Time: 8.0) at Level 50
WT: 0.4 Size: SMALL
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Bearer`s Circlet	[start]	"Plague Bearer`s Circlet

MAGIC ITEM  NO DROP
Slot: HEAD
AC: 8
STA: +7  CHA: +3  INT: +4  HP: +30  MANA: +20
SV DISEASE: +6  SV MAGIC: +5
WT: 0.2  Size: SMALL
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Bearer`s Gloves	[start]	"Plague Bearer`s Gloves

MAGIC ITEM  NO DROP
Slot: HANDS
AC: 7
STA: +5  CHA: +4  INT: +10  HP: +25
SV FIRE: +3  SV DISEASE: +3  SV COLD: +3  SV MAGIC: +3  SV POISON: +3
WT: 0.2  Size: SMALL
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Bearer`s Robe	[start]	"Plague Bearer`s Robe

MAGIC ITEM NO DROP
Slot: CHEST
AC: 14
STA: +15 INT: +14 HP: +70 MANA: +50
SV FIRE: +10 SV DISEASE: +4 SV COLD: +4 SV MAGIC: +5 SV POISON: +14
Effect: Conjure Corpse (Must Equip, Casting Time: 20.0) at Level 50
WT: 0.5 Size: MEDIUM
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Bearer`s Sleeves	[start]	"Plague Bearer`s Sleeves

MAGIC ITEM  NO DROP
Slot: ARMS
AC: 8
STA: +4  INT: +7  HP: +30
SV COLD: +8
WT: 0.2  Size: SMALL
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Bearer`s Trousers	[start]	"Plague Bearer`s Trousers

MAGIC ITEM NO DROP
Slot: LEGS
AC: 9
STA: +5 INT: +5
SV FIRE: +3 SV DISEASE: +3 SV COLD: +3 SV MAGIC: +3 SV POISON: +3
Effect: Augment Death (Must Equip, Casting Time: 15.0) at Level 50
WT: 0.4 Size: MEDIUM
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Bearer`s Wristguard	[start]	"Plague Bearer`s Wristguard

MAGIC ITEM NO DROP
Slot: WRIST
AC: 6
DEX: +5 INT: +3 HP: +25 MANA: +10
SV FIRE: +3 SV DISEASE: +3 SV COLD: +2 SV MAGIC: +1 SV POISON: +1
Effect: Reclaim Energy (Must Equip, Casting Time: 1.0) at Level 50
WT: 0.2 Size: SMALL
Class: NEC
Race: HUM ERU DEF GNM IKS

"	[end]
Plague Rat Tail	[start]	"Plague Rat Tail

MAGIC ITEM  QUEST ITEM
WT: 0.2  Size: TINY
Class: NONE
Race: NONE

"	[end]
Plains Pebble	[start]	"Plains Pebble

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plains Roots	[start]	"Plains Roots

This is a meal.
WT: 0.6  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Planing Tool	[start]	"Planing Tool

WT: 0.5  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Plankton Frosting	[start]	"Plankton Frosting

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Plasmatic Priest Robe	[start]	"Plasmatic Priest Robe

MAGIC ITEM  LORE ITEM
Slot: CHEST
AC: 6
SV FIRE: +2
WT: 10.0  Size: MEDIUM
Class: CLR WIZ MAG
Race: HUM ERU HIE DEF GNM IKS

"	[end]
Plate Belt Mold	[start]	"Plate Belt Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Boot Mold	[start]	"Plate Boot Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Bracer Mold	[start]	"Plate Bracer Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Gauntlet Mold	[start]	"Plate Gauntlet Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Gauntlets	[start]	"Plate Gauntlets

Slot: HANDS
AC: 9
WT: 5.0  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Plate Girdle	[start]	"Plate Girdle

Slot: WAIST
AC: 7
WT: 4.0  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Plate Gorget Mold	[start]	"Plate Gorget Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Greaves Mold	[start]	"Plate Greaves Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Helm Mold	[start]	"Plate Helm Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Plate Pauldron Mold	[start]	"Plate Pauldron Mold

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Sarnak Pitchatka	[start]	"Sarnak Pitchatka

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 1H Slashing  Atk Delay: 33
DMG: 7
DEX: +3  HP: +15
WT: 1.0  Size: SMALL
Class: WAR PAL RNG SHD BRD ROG
Race: ALL

"	[end]
Sarnak Prayer Beads	[start]	"Sarnak Prayer Beads

MAGIC ITEM  LORE ITEM
Slot: RANGE
AC: 5
STR: +15  HP: +35  MANA: +35
SV COLD: +10
WT: 3.0  Size: SMALL
Class: CLR DRU SHM
Race: ALL

"	[end]
Sarnak Raider Brain	[start]	"Sarnak Raider Brain

LORE ITEM NO DROP
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Sarnak Recruitment Letter	[start]	"Sarnak Recruitment Letter

LORE ITEM  NO DROP
WT: 1.0  Size: Tiny
Class: ALL
Race: ALL

"	[end]
Sarnak Skullsplitter	[start]	"Sarnak Skullsplitter

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Slashing  Atk Delay: 26
DMG: 12
SV DISEASE: +8  SV POISON: +8
WT: 4.5  Size: MEDIUM
Class: WAR RNG SHD BRD
Race: ALL

"	[end]
Sarnak Staff of Glyphs	[start]	"Sarnak Staff of Glyphs

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Blunt  Atk Delay: 36
DMG: 5
WIS: +3
SV MAGIC: +10
WT: 6.5  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Sarnak Summoners Staff	[start]	"Sarnak Summoners Staff

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY
Skill: 2H Blunt Atk Delay: 48
DMG: 20
DEX: +10 INT: +15 AGI: +10 MANA: +100
Effect: Summon Lava Diamond (Must Equip, Casting Time: 15.0) at Level 50
WT: 6.5 Size: LARGE
Class: MAG
Race: ALL

"	[end]
Sarnak Summoner`s Dagger	[start]	"Sarnak Summoner`s Dagger

MAGIC ITEM
Slot: RANGE PRIMARY
Skill: Piercing  Atk Delay: 20
DMG: 9   AC: 5
INT: +5  MANA: +30Effect: Blaze(Combat, Casting Time: Instant) at Level 49
WT: 1.5  Size: SMALL
Class: MAG
Race: HUM ERU HIE DEF GNM

"	[end]
Sarnak War Bow	[start]	"Sarnak War Bow

MAGIC ITEM  LORE ITEM  NO DROP
Slot: RANGE
Skill: Archery  Atk Delay: 25
DMG: 12
STR: +10  STA: +5  HP: +25  MANA: +25
WT: 3.0  Range: 150  Size: SMALL
Class: WAR PAL RNG SHD
Race: ALL

"	[end]
Sarnak War Braid	[start]	"Sarnak War Braid

NO DROP  QUEST ITEM
Slot: HEAD PRIMARY SECONDARY
Skill: 1H Slashing  Atk Delay: 27
DMG: 5   AC: 2
WT: 2.5  Size: MEDIUM
Class: WAR PAL RNG SHD BRD ROG
Race: ALL

"	[end]
Sarnak Warhammer	[start]	"Sarnak Warhammer

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Blunt  Atk Delay: 20
DMG: 9Effect: Stun(Combat, Casting Time: Instant) at Level 46
WT: 2.8  Size: MEDIUM
Class: WAR PAL RNG SHD MNK BRD ROG
Race: ALL

"	[end]
Sarnak Whelp Head	[start]	"Sarnak Whelp Head

NO DROP  QUEST ITEM
WT: 2.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Sarnak-hide Leggings	[start]	"Sarnak-hide Leggings

MAGIC ITEM  LORE ITEM
Slot: LEGS
AC: 4
STR: +3  DEX: +3  STA: +3  AGI: +3
WT: 1.5  Size: MEDIUM
Class: WAR PAL RNG SHD MNK BRD ROG
Race: ALL except DWF HFL GNM

"	[end]
Sarnak-Hide Mask	[start]	"Sarnak-Hide Mask

MAGIC ITEM  LORE ITEM
Slot: FACE
AC: 6
STR: +5
WT: 0.4  Size: SMALL
Class: ALL
Race: ALL

"	[end]
